Date,Open,High,Low,Close,Adj Close,Volume
31/12/2015,107.010002,107.029999,104.82,105.260002,101.703697,40635300
4/1/2016,102.610001,105.370003,102,105.349998,101.790649,67649400
5/1/2016,105.75,105.849998,102.410004,102.709999,99.239845,55791000
6/1/2016,100.559998,102.370003,99.870003,100.699997,97.29776,68457400
7/1/2016,98.68,100.129997,96.43,96.449997,93.191338,81094400
8/1/2016,98.550003,99.110001,96.760002,96.959999,93.68412,70798000
11/1/2016,98.970001,99.059998,97.339996,98.529999,95.201073,49739400
12/1/2016,100.550003,100.690002,98.839996,99.959999,96.582756,49154200
13/1/2016,100.32,101.190002,97.300003,97.389999,94.099594,62439600
14/1/2016,97.959999,100.480003,95.739998,99.519997,96.157608,63170100
15/1/2016,96.199997,97.709999,95.360001,97.129997,93.848373,79010000
19/1/2016,98.410004,98.650002,95.5,96.660004,93.394257,53087700
20/1/2016,95.099998,98.190002,93.419998,96.790001,93.519867,72334400
21/1/2016,97.059998,97.879997,94.940002,96.300003,93.046417,52161500
22/1/2016,98.629997,101.459999,98.370003,101.419998,97.993423,65800500
25/1/2016,101.519997,101.529999,99.209999,99.440002,96.080322,51794500
26/1/2016,99.93,100.879997,98.07,99.989998,96.61174,75077000
27/1/2016,96.040001,96.629997,93.339996,93.419998,90.263725,133369700
28/1/2016,93.790001,94.519997,92.389999,94.089996,90.911087,55678800
29/1/2016,94.790001,97.339996,94.349998,97.339996,94.05127,64416500
1/2/2016,96.470001,96.709999,95.400002,96.43,93.172028,40943500
2/2/2016,95.419998,96.040001,94.279999,94.480003,91.28791,37357200
3/2/2016,95,96.839996,94.080002,96.349998,93.094734,45964300
4/2/2016,95.860001,97.330002,95.190002,96.599998,93.842743,46471700
5/2/2016,96.519997,96.919998,93.690002,94.019997,91.336388,46418100
8/2/2016,93.129997,95.699997,93.040001,95.010002,92.298134,54021400
9/2/2016,94.290001,95.940002,93.93,94.989998,92.278694,44331200
10/2/2016,95.919998,96.349998,94.099998,94.269997,91.579254,42343600
11/2/2016,93.790001,94.720001,92.589996,93.699997,91.025528,50074700
12/2/2016,94.190002,94.5,93.010002,93.989998,91.307251,40351400
16/2/2016,95.019997,96.849998,94.610001,96.639999,93.881607,49057900
17/2/2016,96.669998,98.209999,96.150002,98.120003,95.319359,44863200
18/2/2016,98.839996,98.889999,96.089996,96.260002,93.512459,39021000
19/2/2016,96,96.760002,95.800003,96.040001,93.298737,35374200
22/2/2016,96.309998,96.900002,95.919998,96.879997,94.114754,34280800
23/2/2016,96.400002,96.5,94.550003,94.690002,91.987267,31942600
24/2/2016,93.980003,96.379997,93.32,96.099998,93.357018,36255700
25/2/2016,96.050003,96.760002,95.25,96.760002,93.998184,27582700
26/2/2016,97.199997,98.019997,96.580002,96.910004,94.143906,28991100
29/2/2016,96.860001,98.230003,96.650002,96.690002,93.930183,35216300
1/3/2016,97.650002,100.769997,97.419998,100.529999,97.660561,50407100
2/3/2016,100.510002,100.889999,99.639999,100.75,97.874298,33169600
3/3/2016,100.580002,101.709999,100.449997,101.5,98.602882,36955700
4/3/2016,102.370003,103.75,101.370003,103.010002,100.069786,46055100
7/3/2016,102.389999,102.830002,100.959999,101.870003,98.962318,35828900
8/3/2016,100.779999,101.760002,100.400002,101.029999,98.146294,31561900
9/3/2016,101.309998,101.580002,100.269997,101.120003,98.233734,27201700
10/3/2016,101.410004,102.239998,100.150002,101.169998,98.282295,33513600
11/3/2016,102.239998,102.279999,101.5,102.260002,99.341187,27408200
14/3/2016,101.910004,102.910004,101.779999,102.519997,99.593773,25076100
15/3/2016,103.959999,105.18,103.849998,104.580002,101.594978,40067700
16/3/2016,104.610001,106.309998,104.589996,105.970001,102.945305,38303500
17/3/2016,105.519997,106.470001,104.959999,105.800003,102.780144,34420700
18/3/2016,106.339996,106.5,105.190002,105.919998,102.896729,44205200
21/3/2016,105.93,107.650002,105.139999,105.910004,102.887009,35502700
22/3/2016,105.25,107.290001,105.209999,106.720001,103.673882,32444400
23/3/2016,106.480003,107.07,105.900002,106.129997,103.100731,25703500
24/3/2016,105.470001,106.25,104.889999,105.669998,102.653854,26133000
28/3/2016,106,106.190002,105.059998,105.190002,102.187561,19411400
29/3/2016,104.889999,107.790001,104.879997,107.68,104.606491,31190100
30/3/2016,108.650002,110.419998,108.599998,109.559998,106.432831,45601100
31/3/2016,109.720001,109.900002,108.879997,108.989998,105.879097,25888400
1/4/2016,108.779999,110,108.199997,109.989998,106.850548,25874000
4/4/2016,110.419998,112.190002,110.269997,111.120003,107.948303,37356200
5/4/2016,109.510002,110.730003,109.419998,109.809998,106.675682,26578700
6/4/2016,110.230003,110.980003,109.199997,110.959999,107.79287,26404100
7/4/2016,109.949997,110.419998,108.120003,108.540001,105.441956,31801900
8/4/2016,108.910004,109.769997,108.169998,108.660004,105.558517,23581700
11/4/2016,108.970001,110.610001,108.830002,109.019997,105.908234,29407500
12/4/2016,109.339996,110.5,108.660004,110.440002,107.287712,27232300
13/4/2016,110.800003,112.339996,110.800003,112.040001,108.842041,33257300
14/4/2016,111.620003,112.389999,111.330002,112.099998,108.900322,25473900
15/4/2016,112.110001,112.300003,109.730003,109.849998,106.714546,46939000
18/4/2016,108.889999,108.949997,106.940002,107.480003,104.412193,60834000
19/4/2016,107.879997,108,106.230003,106.910004,103.858475,32384900
20/4/2016,106.639999,108.089996,106.059998,107.129997,104.072182,30611000
21/4/2016,106.93,106.93,105.519997,105.970001,102.945305,31552500
22/4/2016,105.010002,106.480003,104.620003,105.68,102.663574,33683100
25/4/2016,105,105.650002,104.510002,105.080002,102.080704,28031600
26/4/2016,103.910004,105.300003,103.910004,104.349998,101.371529,56016200
27/4/2016,96,98.709999,95.68,97.82,95.027931,114602100
28/4/2016,97.610001,97.879997,94.25,94.830002,92.123268,82242700
29/4/2016,93.989998,94.720001,92.510002,93.739998,91.064392,68531500
2/5/2016,93.970001,94.080002,92.400002,93.639999,90.967239,48160100
3/5/2016,94.199997,95.739998,93.68,95.18,92.46328,56831300
4/5/2016,95.199997,95.900002,93.82,94.190002,91.501541,41025500
5/5/2016,94,94.07,92.68,93.239998,91.130135,35890500
6/5/2016,93.370003,93.449997,91.849998,92.720001,90.621895,43458200
9/5/2016,93,93.769997,92.589996,92.790001,90.690315,32936400
10/5/2016,93.330002,93.57,92.110001,93.419998,91.306053,33686800
11/5/2016,93.480003,93.57,92.459999,92.510002,90.416656,28719100
12/5/2016,92.720001,92.779999,89.470001,90.339996,88.295753,76314700
13/5/2016,90,91.669998,90,90.519997,88.47168,44392800
16/5/2016,92.389999,94.389999,91.650002,93.879997,91.755653,61259800
17/5/2016,94.550003,94.699997,93.010002,93.489998,91.374474,46916900
18/5/2016,94.160004,95.209999,93.889999,94.559998,92.420265,42062400
19/5/2016,94.639999,94.639999,93.57,94.199997,92.068405,30442100
20/5/2016,94.639999,95.43,94.519997,95.220001,93.065338,32026000
23/5/2016,95.870003,97.190002,95.669998,96.43,94.24794,38018600
24/5/2016,97.220001,98.089996,96.839996,97.900002,95.684692,35140200
25/5/2016,98.669998,99.739998,98.110001,99.620003,97.365761,38168800
26/5/2016,99.68,100.730003,98.639999,100.410004,98.137901,56331200
27/5/2016,99.440002,100.470001,99.25,100.349998,98.079239,36229500
31/5/2016,99.599998,100.400002,98.82,99.860001,97.600334,42307200
1/6/2016,99.019997,99.540001,98.330002,98.459999,96.232025,29173300
2/6/2016,97.599998,97.839996,96.629997,97.720001,95.508759,40191600
3/6/2016,97.790001,98.269997,97.449997,97.919998,95.704224,28062900
6/6/2016,97.989998,101.889999,97.550003,98.629997,96.398163,23292500
7/6/2016,99.25,99.870003,98.959999,99.029999,96.789108,22409500
8/6/2016,99.019997,99.559998,98.68,98.940002,96.701157,20848100
9/6/2016,98.5,99.989998,98.459999,99.650002,97.395081,26601400
10/6/2016,98.529999,99.349998,98.480003,98.830002,96.593636,31712900
13/6/2016,98.690002,99.120003,97.099998,97.339996,95.137352,38020500
14/6/2016,97.32,98.480003,96.75,97.459999,95.254646,31931900
15/6/2016,97.82,98.410004,97.029999,97.139999,94.941887,29445200
16/6/2016,96.449997,97.75,96.07,97.550003,95.342613,31326800
17/6/2016,96.620003,96.650002,95.300003,95.330002,93.172836,61008200
20/6/2016,96,96.57,95.029999,95.099998,92.948044,34411900
21/6/2016,94.940002,96.349998,94.68,95.910004,93.739723,35546400
22/6/2016,96.25,96.889999,95.349998,95.550003,93.387871,29219100
23/6/2016,95.940002,96.290001,95.25,96.099998,93.925415,32240200
24/6/2016,92.910004,94.660004,92.650002,93.400002,91.286514,75311400
27/6/2016,93,93.050003,91.5,92.040001,89.957291,45489600
28/6/2016,92.900002,93.660004,92.139999,93.589996,91.472214,40444900
29/6/2016,93.970001,94.550003,93.629997,94.400002,92.263885,36531000
30/6/2016,94.440002,95.769997,94.300003,95.599998,93.436729,35836400
1/7/2016,95.489998,96.470001,95.330002,95.889999,93.720169,26026500
5/7/2016,95.389999,95.400002,94.459999,94.989998,92.840523,27705200
6/7/2016,94.599998,95.660004,94.370003,95.529999,93.368317,30949100
7/7/2016,95.699997,96.5,95.620003,95.940002,93.769043,25139600
8/7/2016,96.489998,96.889999,96.050003,96.68,94.492294,28912100
11/7/2016,96.75,97.650002,96.730003,96.980003,94.7855,23794900
12/7/2016,97.169998,97.699997,97.120003,97.419998,95.215546,24167500
13/7/2016,97.410004,97.669998,96.839996,96.870003,94.678001,25892200
14/7/2016,97.389999,98.989998,97.32,98.790001,96.554558,38919000
15/7/2016,98.919998,99.300003,98.5,98.779999,96.544777,30137000
18/7/2016,98.699997,100.129997,98.599998,99.830002,97.571014,36493900
19/7/2016,99.559998,100,99.339996,99.870003,97.610107,23779900
20/7/2016,100,100.459999,99.739998,99.959999,97.698074,26276000
21/7/2016,99.830002,101,99.129997,99.43,97.180069,32702000
22/7/2016,99.260002,99.300003,98.309998,98.660004,96.42749,28313700
25/7/2016,98.25,98.839996,96.919998,97.339996,95.137352,40382900
26/7/2016,96.82,97.970001,96.419998,96.669998,94.482521,56239800
27/7/2016,104.269997,104.349998,102.75,102.949997,100.620415,92344800
28/7/2016,102.830002,104.449997,102.82,104.339996,101.978951,39869800
29/7/2016,104.190002,104.550003,103.68,104.209999,101.851898,27733700
1/8/2016,104.410004,106.150002,104.410004,106.050003,103.650261,38167900
2/8/2016,106.050003,106.07,104,104.480003,102.115791,33816600
3/8/2016,104.809998,105.839996,104.769997,105.790001,103.396149,30202600
4/8/2016,105.580002,106,105.279999,105.870003,104.034889,27408700
5/8/2016,106.269997,107.650002,106.18,107.480003,105.616966,40553400
8/8/2016,107.519997,108.370003,107.160004,108.370003,106.491547,28037200
9/8/2016,108.230003,108.940002,108.010002,108.809998,106.92392,26315200
10/8/2016,108.709999,108.900002,107.760002,108,106.12796,24008500
11/8/2016,108.519997,108.93,107.849998,107.93,106.059174,27484500
12/8/2016,107.779999,108.440002,107.779999,108.18,106.30484,18660400
15/8/2016,108.139999,109.540001,108.080002,109.480003,107.582306,25868200
16/8/2016,109.629997,110.230003,109.209999,109.379997,107.484032,33794400
17/8/2016,109.099998,109.370003,108.339996,109.220001,107.32682,25356000
18/8/2016,109.230003,109.599998,109.019997,109.080002,107.189247,21984700
19/8/2016,108.769997,109.690002,108.360001,109.360001,107.464386,25368100
22/8/2016,108.860001,109.099998,107.849998,108.510002,106.62912,25820200
23/8/2016,108.589996,109.32,108.529999,108.849998,106.963219,21257700
24/8/2016,108.57,108.75,107.68,108.029999,106.15744,23675100
25/8/2016,107.389999,107.879997,106.68,107.57,105.705414,25086200
26/8/2016,107.410004,107.949997,106.309998,106.940002,105.086334,27766300
29/8/2016,106.620003,107.440002,106.290001,106.82,104.968414,24970300
30/8/2016,105.800003,106.5,105.5,106,104.162621,24863900
31/8/2016,105.660004,106.57,105.639999,106.099998,104.260887,29662400
1/9/2016,106.139999,106.800003,105.620003,106.730003,104.879982,26701500
2/9/2016,107.699997,108,106.82,107.730003,105.862648,26802500
6/9/2016,107.900002,108.300003,107.510002,107.699997,105.833153,26880400
7/9/2016,107.830002,108.760002,107.07,108.360001,106.48172,42364300
8/9/2016,107.25,107.269997,105.239998,105.519997,103.690956,53002000
9/9/2016,104.639999,105.720001,103.129997,103.129997,101.342369,46557000
12/9/2016,102.650002,105.720001,102.529999,105.440002,103.612335,45292800
13/9/2016,107.510002,108.790001,107.239998,107.949997,106.078827,62176200
14/9/2016,108.730003,113.029999,108.599998,111.769997,109.832603,110888700
15/9/2016,113.860001,115.730003,113.489998,115.57,113.566742,89983600
16/9/2016,115.120003,116.129997,114.040001,114.919998,112.928009,79886900
19/9/2016,115.190002,116.18,113.25,113.580002,111.611237,47023000
20/9/2016,113.050003,114.120003,112.510002,113.57,111.60141,34514300
21/9/2016,113.849998,113.989998,112.440002,113.550003,111.581757,36003200
22/9/2016,114.349998,114.940002,114,114.620003,112.633217,31074000
23/9/2016,114.419998,114.790001,111.550003,112.709999,110.756317,52481200
26/9/2016,111.639999,113.389999,111.550003,112.879997,110.923363,29869400
27/9/2016,113,113.18,112.339996,113.089996,111.129723,24607400
28/9/2016,113.690002,114.639999,113.43,113.949997,111.974823,29641100
29/9/2016,113.160004,113.800003,111.800003,112.18,110.235504,35887000
30/9/2016,112.459999,113.370003,111.800003,113.050003,111.090431,36379100
3/10/2016,112.709999,113.050003,112.279999,112.519997,110.569603,21701800
4/10/2016,113.059998,114.309998,112.629997,113,111.04129,29736800
5/10/2016,113.400002,113.660004,112.690002,113.050003,111.090431,21453100
6/10/2016,113.699997,114.339996,113.129997,113.889999,111.915863,28779300
7/10/2016,114.309998,114.559998,113.510002,114.059998,112.082916,24358400
10/10/2016,115.019997,116.75,114.720001,116.050003,114.038429,36236000
11/10/2016,117.699997,118.690002,116.199997,116.300003,114.284088,64041000
12/10/2016,117.349998,117.980003,116.75,117.339996,115.306061,37586800
13/10/2016,116.790001,117.440002,115.720001,116.980003,114.952301,35192400
14/10/2016,117.879997,118.169998,117.129997,117.629997,115.591034,35652200
17/10/2016,117.330002,117.839996,116.779999,117.550003,115.512428,23624900
18/10/2016,118.18,118.209999,117.449997,117.470001,115.433815,24553500
19/10/2016,117.25,117.760002,113.800003,117.120003,115.089874,20034600
20/10/2016,116.860001,117.379997,116.330002,117.059998,115.030914,24125800
21/10/2016,116.809998,116.910004,116.279999,116.599998,114.57888,23192700
24/10/2016,117.099998,117.739998,117,117.650002,115.61068,23538700
25/10/2016,117.949997,118.360001,117.309998,118.25,116.200294,48129000
26/10/2016,114.309998,115.699997,113.309998,115.589996,113.586395,66134200
27/10/2016,115.389999,115.860001,114.099998,114.480003,112.495644,34562000
28/10/2016,113.870003,115.209999,113.449997,113.720001,111.748817,37861700
31/10/2016,113.650002,114.230003,113.199997,113.540001,111.57193,26419400
1/11/2016,113.459999,113.769997,110.529999,111.489998,109.557465,43825800
2/11/2016,111.400002,112.349998,111.230003,111.589996,109.655731,28331700
3/11/2016,110.980003,111.459999,109.550003,109.830002,108.480354,26932600
4/11/2016,108.529999,110.25,108.110001,108.839996,107.502518,30837000
7/11/2016,110.080002,110.510002,109.459999,110.410004,109.053238,32560000
8/11/2016,110.309998,111.720001,109.699997,111.059998,109.695236,24054500
9/11/2016,109.879997,111.32,108.050003,110.879997,109.517456,59176400
10/11/2016,111.089996,111.089996,105.830002,107.790001,106.465424,57134500
11/11/2016,107.120003,108.870003,106.550003,108.43,107.097557,34094100
14/11/2016,107.709999,107.809998,104.080002,105.709999,104.41098,51175500
15/11/2016,106.57,107.68,106.160004,107.110001,105.793777,32264500
16/11/2016,106.699997,110.230003,106.599998,109.989998,108.638382,58840500
17/11/2016,109.809998,110.349998,108.830002,109.949997,108.598877,27632000
18/11/2016,109.720001,110.540001,109.660004,110.059998,108.707527,28428900
21/11/2016,110.120003,111.989998,110.010002,111.730003,110.35701,29264600
22/11/2016,111.949997,112.419998,111.400002,111.800003,110.426147,25965500
23/11/2016,111.360001,111.510002,110.330002,111.230003,109.863159,27426400
25/11/2016,111.129997,111.870003,110.949997,111.790001,110.416275,11475900
28/11/2016,111.43,112.470001,111.389999,111.57,110.198975,27194000
29/11/2016,110.779999,112.029999,110.07,111.459999,110.090332,28528800
30/11/2016,111.599998,112.199997,110.269997,110.519997,109.16188,36162300
1/12/2016,110.370003,110.940002,109.029999,109.489998,108.144531,37086900
2/12/2016,109.169998,110.089996,108.849998,109.900002,108.5495,26528000
5/12/2016,110,110.029999,108.25,109.110001,107.769203,34324500
6/12/2016,109.5,110.360001,109.190002,109.949997,108.598877,26195500
7/12/2016,109.260002,111.190002,109.160004,111.029999,109.665604,29998700
